"Date","Price","Open","High","Low","Vol.","Change %"
"03/04/2020","80.24","81.66","83.31","80.00","93.35M","-1.69%"
"02/04/2020","81.62","83.10","86.92","80.91","132.83M","-1.50%"
"01/04/2020","82.86","87.00","90.47","82.86","126.31M","-11.95%"
"31/03/2020","94.11","94.06","96.59","91.37","114.85M","0.12%"
"30/03/2020","94.00","96.07","96.96","89.01","67.47M","-3.46%"
"27/03/2020","97.37","103.04","104.56","95.35","90.55M","-9.83%"
"26/03/2020","107.98","101.04","107.98","97.00","93.04M","2.08%"
"25/03/2020","105.78","99.56","115.80","97.27","116.72M","10.16%"
"24/03/2020","96.02","88.87","96.02","86.69","110.38M","13.36%"
"23/03/2020","84.70","80.00","88.74","79.27","88.03M","-4.85%"
"20/03/2020","89.02","90.00","91.24","83.98","188.92M","6.31%"
"19/03/2020","83.74","83.30","83.97","73.04","155.12M","0.65%"
"18/03/2020","83.20","83.79","85.50","80.32","121.88M","-5.20%"
"17/03/2020","87.76","92.70","94.83","80.71","132.51M","-1.46%"
"16/03/2020","89.06","96.06","96.69","83.04","134.31M","-13.01%"
"13/03/2020","102.38","105.00","111.02","96.64","153.68M","4.98%"
"12/03/2020","97.52","110.00","111.84","97.00","176.84M","-17.31%"
"11/03/2020","117.94","118.06","121.82","115.90","103.54M","0.94%"
"10/03/2020","116.84","120.20","125.66","115.78","93.27M","-1.07%"
"09/03/2020","118.10","123.30","124.64","117.14","144.61M","-9.81%"
"06/03/2020","130.94","132.30","134.22","129.34","75.21M","-2.78%"
"05/03/2020","134.68","138.82","139.76","134.02","88.92M","-2.79%"
"04/03/2020","138.54","140.32","141.54","137.42","76.55M","-0.73%"
"03/03/2020","139.56","146.56","147.08","139.26","95.62M","-2.61%"
"02/03/2020","143.30","152.18","152.36","141.02","121.22M","-3.66%"
"28/02/2020","148.74","150.42","153.80","146.60","121.06M","-3.69%"
"27/02/2020","154.44","157.84","163.80","151.38","85.54M","-6.93%"
"26/02/2020","165.94","165.80","166.58","161.92","79.60M","0.05%"
"25/02/2020","165.86","171.20","171.92","165.46","58.04M","-2.45%"
"24/02/2020","170.02","174.18","174.64","168.24","89.45M","-5.34%"
"21/02/2020","179.62","180.34","181.98","177.98","55.19M","-0.94%"
"20/02/2020","181.32","177.48","184.00","176.76","61.21M","2.59%"
"19/02/2020","176.74","175.68","178.14","175.56","23.75M","0.95%"
"18/02/2020","175.08","176.00","180.32","174.86","36.14M","-1.47%"
"17/02/2020","177.70","176.42","179.58","175.92","26.65M","1.01%"
"14/02/2020","175.92","176.16","177.36","174.10","30.68M","-0.23%"
"13/02/2020","176.32","173.04","181.00","172.50","66.23M","-1.68%"
"12/02/2020","179.34","179.66","181.30","178.88","36.85M","0.18%"
"11/02/2020","179.02","179.18","179.92","177.58","52.96M","1.20%"
"10/02/2020","176.90","175.72","178.46","175.48","24.07M","-0.15%"
"07/02/2020","177.16","176.16","177.16","174.44","26.85M","0.25%"
"06/02/2020","176.72","175.40","177.96","174.97","44.75M","2.17%"
"05/02/2020","172.96","171.48","173.54","170.64","44.39M","0.56%"
"04/02/2020","172.00","171.46","172.84","170.06","25.76M","1.37%"
"03/02/2020","169.68","168.76","171.06","168.14","20.35M","1.00%"
"31/01/2020","168.00","172.68","172.90","167.84","30.81M","-2.04%"
"30/01/2020","171.50","169.84","172.00","169.28","31.42M","-0.30%"
"29/01/2020","172.02","173.20","173.60","171.00","24.66M","0.00%"
"28/01/2020","172.02","171.00","172.32","169.20","23.35M","0.79%"
"27/01/2020","170.68","172.00","172.42","169.72","21.12M","-1.59%"
"24/01/2020","173.44","173.52","175.99","173.38","30.24M","1.13%"
"23/01/2020","171.50","174.92","175.63","171.06","36.03M","-1.87%"
"22/01/2020","174.76","175.36","175.87","173.70","32.78M","0.21%"
"21/01/2020","174.40","173.20","175.24","172.50","32.60M","-0.34%"
"20/01/2020","175.00","175.64","175.99","174.71","19.42M","-0.14%"
"17/01/2020","175.24","178.02","178.52","175.00","39.14M","-0.88%"
"16/01/2020","176.80","178.00","179.04","174.44","39.93M","-0.95%"
"15/01/2020","178.50","180.80","181.71","177.52","27.28M","-1.38%"
"14/01/2020","181.00","181.88","182.10","179.20","26.29M","-0.37%"
"13/01/2020","181.68","181.20","182.00","179.76","26.09M","0.38%"
"10/01/2020","181.00","182.14","182.59","180.40","18.71M","-1.02%"
"09/01/2020","182.86","184.22","184.80","181.87","25.80M","0.45%"
"08/01/2020","182.04","181.12","183.04","180.22","28.16M","-0.60%"
"07/01/2020","183.14","180.56","183.45","180.34","25.23M","1.19%"
"06/01/2020","180.98","181.92","182.43","178.64","25.68M","-1.27%"
"03/01/2020","183.30","184.16","184.95","181.30","27.65M","-1.03%"
"02/01/2020","185.20","180.08","186.20","179.26","34.16M","3.10%"
"31/12/2019","179.64","178.36","180.38","177.50","13.15M","-0.33%"
"30/12/2019","180.24","181.36","182.16","180.14","20.81M","-0.69%"
"27/12/2019","181.50","182.24","182.35","179.36","17.90M","0.83%"
"24/12/2019","180.00","180.00","180.56","179.38","26.40M","0.30%"
"23/12/2019","179.46","177.88","180.65","177.24","50.13M","0.58%"
"20/12/2019","178.42","183.32","183.72","178.35","87.81M","-2.70%"
"19/12/2019","183.38","185.68","185.71","182.12","43.20M","-0.94%"
"18/12/2019","185.12","185.20","187.28","184.46","40.62M","-1.20%"
"17/12/2019","187.36","189.84","191.74","185.36","52.17M","-2.65%"
"16/12/2019","192.46","183.78","192.99","183.32","88.86M","5.47%"
"13/12/2019","182.48","170.74","187.68","170.74","174.62M","6.18%"
"12/12/2019","171.86","170.00","172.72","169.62","44.49M","1.89%"
"11/12/2019","168.68","169.50","170.52","168.18","33.60M","-0.86%"
"10/12/2019","170.14","171.68","171.68","167.16","41.73M","-0.90%"
"09/12/2019","171.68","169.50","172.10","169.06","34.52M","1.35%"
"06/12/2019","169.40","168.22","170.22","167.50","19.51M","1.34%"
"05/12/2019","167.16","166.86","168.68","165.54","27.39M","0.00%"
"04/12/2019","167.16","165.00","169.16","164.94","29.73M","0.49%"
"03/12/2019","166.34","169.00","170.48","164.60","41.37M","-1.68%"
"02/12/2019","169.18","171.50","172.28","169.04","47.60M","-1.38%"
"29/11/2019","171.54","174.14","174.22","171.42","27.98M","-1.54%"
"28/11/2019","174.22","175.80","176.19","173.76","30.35M","-0.11%"
"27/11/2019","174.42","172.86","175.05","171.62","34.86M","1.56%"
"26/11/2019","171.74","172.16","174.02","170.86","35.44M","-0.15%"
"25/11/2019","172.00","170.56","172.52","168.70","27.49M","1.62%"
"22/11/2019","169.26","168.00","170.16","167.02","23.36M","0.64%"
"21/11/2019","168.18","167.40","168.44","165.92","25.76M","-0.60%"
"20/11/2019","169.20","169.16","169.42","167.26","42.53M","-0.72%"
"19/11/2019","170.42","171.32","173.40","169.68","25.37M","0.06%"
"18/11/2019","170.32","171.26","173.39","170.02","30.95M","-0.25%"
"15/11/2019","170.74","171.40","172.28","168.50","26.71M","0.38%"
"14/11/2019","170.10","170.48","173.30","169.36","36.57M","-0.46%"
"13/11/2019","170.88","170.74","171.08","168.84","22.51M","-1.09%"
"12/11/2019","172.76","172.00","172.76","169.82","51.39M","0.65%"
"11/11/2019","171.64","165.54","172.04","164.00","55.31M","3.12%"
"08/11/2019","166.44","169.70","169.70","166.44","32.02M","-2.12%"
"07/11/2019","170.04","168.28","170.60","167.92","38.77M","1.02%"
"06/11/2019","168.32","168.98","170.20","166.92","32.59M","-0.50%"
"05/11/2019","169.16","170.00","170.26","167.92","28.61M","0.61%"
"04/11/2019","168.14","167.00","169.18","166.74","42.26M","0.57%"
"01/11/2019","167.18","167.40","167.40","164.72","56.67M","-0.37%"
"31/10/2019","167.80","167.64","168.61","166.00","49.30M","-0.37%"
"30/10/2019","168.42","171.76","172.22","166.68","37.89M","-1.92%"
"29/10/2019","171.72","170.50","171.72","167.36","51.99M","0.72%"
"28/10/2019","170.50","170.10","171.28","169.34","38.91M","0.08%"
"25/10/2019","170.36","167.50","171.58","167.16","56.50M","2.38%"
"24/10/2019","166.40","165.78","167.26","164.98","41.48M","0.37%"
"23/10/2019","165.78","163.66","166.14","162.64","33.31M","0.29%"
"22/10/2019","165.30","165.26","166.83","164.50","38.88M","-0.19%"
"21/10/2019","165.62","165.92","167.92","165.32","58.92M","0.38%"
"18/10/2019","165.00","162.98","167.82","162.06","52.47M","0.61%"
"17/10/2019","164.00","162.76","170.38","161.22","98.15M","-0.16%"
"16/10/2019","164.26","165.60","166.08","159.82","68.88M","0.13%"
"15/10/2019","164.04","159.18","167.78","156.78","97.19M","4.09%"
"14/10/2019","157.60","158.00","158.89","155.54","41.62M","-1.79%"
"11/10/2019","160.48","149.96","160.69","149.54","122.08M","7.56%"
"10/10/2019","149.20","144.46","149.60","144.46","45.02M","2.90%"
"09/10/2019","145.00","143.66","145.76","143.00","34.88M","0.74%"
"08/10/2019","143.94","146.08","146.08","142.80","38.00M","-0.28%"
"07/10/2019","144.34","142.98","144.34","141.18","26.07M","0.98%"
"04/10/2019","142.94","142.86","143.10","140.70","23.10M","0.62%"
"03/10/2019","142.06","143.46","143.84","139.96","31.48M","-1.57%"
"02/10/2019","144.32","149.26","149.26","144.32","38.70M","-3.56%"
"01/10/2019","149.64","150.28","152.00","149.60","33.78M","-0.51%"
"30/09/2019","150.40","151.14","151.98","150.04","27.43M","-0.34%"
"27/09/2019","150.92","149.54","151.24","148.90","27.59M","1.19%"
"26/09/2019","149.14","147.68","149.74","147.42","36.91M","0.69%"
"25/09/2019","148.12","145.78","148.12","144.38","39.88M","0.73%"
"24/09/2019","147.04","149.00","150.02","146.70","27.72M","-1.49%"
"23/09/2019","149.26","150.60","151.16","147.28","20.91M","-1.50%"
"20/09/2019","151.54","151.00","153.14","150.28","80.49M","0.70%"
"19/09/2019","150.48","148.40","150.48","147.68","26.77M","1.68%"
"18/09/2019","148.00","150.00","150.24","148.00","34.35M","-0.80%"
"17/09/2019","149.20","152.76","153.29","149.06","37.44M","-2.79%"
"16/09/2019","153.48","155.36","156.68","152.90","58.60M","-2.00%"
"13/09/2019","156.62","149.00","157.30","148.40","55.72M","5.33%"
"12/09/2019","148.70","148.70","149.30","131.04","38.96M","0.00%"
"11/09/2019","148.70","148.88","150.16","147.77","52.39M","0.69%"
"10/09/2019","147.68","140.04","149.00","140.04","82.33M","4.90%"
"09/09/2019","140.78","139.80","140.78","138.38","59.72M","0.49%"
"06/09/2019","140.10","139.84","141.12","138.66","33.75M","0.20%"
"05/09/2019","139.82","138.00","140.02","137.34","38.83M","1.79%"
"04/09/2019","137.36","137.92","138.54","136.82","46.19M","0.03%"
"03/09/2019","137.32","137.40","137.86","136.06","23.66M","-0.16%"
"02/09/2019","137.54","137.54","138.96","137.22","17.41M","0.69%"
"30/08/2019","136.60","138.24","138.48","135.80","30.39M","-0.68%"
"29/08/2019","137.54","135.50","137.82","135.14","37.78M","1.01%"
"28/08/2019","136.16","136.98","137.76","134.70","25.10M","-0.38%"
"27/08/2019","136.68","137.74","138.04","136.48","34.79M","-0.99%"
"23/08/2019","138.04","140.56","141.20","138.04","28.64M","-0.92%"
"22/08/2019","139.32","138.54","140.30","138.40","30.97M","0.10%"
"21/08/2019","139.18","138.50","140.46","138.50","47.34M","0.51%"
"20/08/2019","138.48","140.56","141.37","137.92","113.47M","-1.51%"
"19/08/2019","140.60","140.30","141.52","140.12","24.69M","0.56%"
"16/08/2019","139.82","138.56","140.00","137.28","41.19M","1.91%"
"15/08/2019","137.20","138.76","139.30","136.47","50.38M","-1.12%"
"14/08/2019","138.76","141.34","141.98","138.08","39.50M","-1.66%"
"13/08/2019","141.10","141.48","142.66","140.22","32.19M","-0.27%"
"12/08/2019","141.48","144.76","145.00","141.48","26.43M","-1.59%"
"09/08/2019","143.76","144.32","147.32","143.32","27.12M","-1.48%"
"08/08/2019","145.92","146.30","147.08","143.52","29.82M","-1.10%"
"07/08/2019","147.54","148.36","148.78","145.98","29.67M","0.20%"
"06/08/2019","147.24","147.50","149.50","145.86","60.82M","-0.04%"
"05/08/2019","147.30","150.98","151.64","146.54","282.05M","-3.83%"
"02/08/2019","153.16","154.32","154.64","151.76","144.53M","-1.74%"
"01/08/2019","155.88","155.50","159.53","154.38","61.83M","1.17%"
"31/07/2019","154.08","157.00","160.28","152.62","50.96M","-2.31%"
"30/07/2019","157.72","160.28","160.62","157.30","34.22M","-1.93%"
"29/07/2019","160.82","159.30","161.30","158.94","30.86M","0.46%"
"26/07/2019","160.08","159.16","160.48","158.38","19.56M","0.34%"
"25/07/2019","159.54","161.26","161.50","157.86","24.98M","-0.24%"
"24/07/2019","159.92","160.00","160.52","158.20","20.62M","-0.11%"
"23/07/2019","160.10","157.40","161.02","157.16","30.99M","2.23%"
"22/07/2019","156.60","156.28","157.42","155.27","23.52M","0.63%"
"19/07/2019","155.62","156.88","157.32","154.76","22.82M","-0.45%"
"18/07/2019","156.32","154.88","156.76","154.50","16.64M","0.35%"
"17/07/2019","155.78","157.98","158.00","155.10","19.18M","-1.45%"
"16/07/2019","158.08","156.34","158.58","156.34","26.06M","0.83%"
"15/07/2019","156.78","156.80","157.35","154.72","19.97M","-0.27%"
"12/07/2019","157.20","159.08","160.08","157.18","23.50M","-0.47%"
"11/07/2019","157.94","156.98","158.14","156.06","20.56M","0.93%"
"10/07/2019","156.48","156.84","158.94","156.30","34.84M","0.03%"
"09/07/2019","156.44","156.48","157.22","154.46","23.92M","-0.31%"
"08/07/2019","156.92","157.12","159.00","155.60","23.22M","-0.19%"
"05/07/2019","157.22","155.58","158.46","155.34","37.40M","0.81%"
"04/07/2019","155.96","154.96","156.63","153.63","19.48M","0.63%"
"03/07/2019","154.98","153.52","154.98","152.94","24.24M","0.78%"
"02/07/2019","153.78","154.08","154.72","152.10","26.49M","0.83%"
"01/07/2019","152.52","151.78","153.08","151.32","25.70M","1.82%"
"28/06/2019","149.80","150.00","150.93","148.80","24.05M","-0.13%"
"27/06/2019","150.00","150.44","151.88","149.33","21.04M","0.47%"
"26/06/2019","149.30","146.66","149.30","146.47","39.20M","1.63%"
"25/06/2019","146.90","147.48","147.79","145.78","26.71M","-1.05%"
"24/06/2019","148.46","149.00","149.95","147.80","24.78M","-0.16%"
"21/06/2019","148.70","150.84","152.64","148.70","75.03M","-1.18%"
"20/06/2019","150.48","152.76","153.52","150.46","26.53M","-1.79%"
"19/06/2019","153.22","151.28","154.13","151.17","29.75M","1.07%"
"18/06/2019","151.60","150.50","152.74","149.30","30.63M","0.57%"
"17/06/2019","150.74","149.26","151.64","149.08","26.27M","1.17%"
"14/06/2019","149.00","148.76","149.40","147.82","25.26M","-0.35%"
"13/06/2019","149.52","149.68","150.12","148.74","31.44M","-0.64%"
"12/06/2019","150.48","150.78","151.30","149.62","23.16M","-1.14%"
"11/06/2019","152.22","152.62","154.06","151.52","22.72M","-0.56%"
"10/06/2019","153.08","151.98","153.74","150.70","20.55M","1.34%"
"07/06/2019","151.06","151.68","152.56","150.20","21.09M","-0.12%"
"06/06/2019","151.24","153.34","153.52","149.60","29.23M","-0.83%"
"05/06/2019","152.50","154.20","154.20","151.06","57.84M","-1.04%"
"04/06/2019","154.10","149.28","154.40","149.08","47.83M","3.09%"
"03/06/2019","149.48","148.04","150.32","147.50","44.67M","0.09%"
"31/05/2019","149.34","149.34","150.44","148.44","46.24M","-1.03%"
"30/05/2019","150.90","151.44","153.78","150.66","22.41M","0.09%"
"29/05/2019","150.76","148.86","151.17","148.00","29.00M","0.07%"
"28/05/2019","150.66","149.14","150.86","148.46","48.29M","0.94%"
"24/05/2019","149.26","150.78","151.76","148.88","23.80M","-0.16%"
"23/05/2019","149.50","151.58","151.82","147.66","38.59M","-2.17%"
"22/05/2019","152.82","156.90","157.44","152.36","41.68M","-2.66%"
"21/05/2019","157.00","156.80","158.80","156.18","30.14M","0.41%"
"20/05/2019","156.36","159.14","159.46","154.94","24.92M","-1.50%"
"17/05/2019","158.74","159.40","160.30","157.06","21.43M","-1.21%"
"16/05/2019","160.68","159.30","160.98","158.18","21.34M","0.42%"
"15/05/2019","160.00","161.40","161.40","157.86","32.71M","1.50%"
"14/05/2019","157.64","155.14","157.82","155.06","22.72M","1.64%"
"13/05/2019","155.10","158.52","158.98","154.40","27.33M","-1.54%"
"10/05/2019","157.52","157.94","159.76","156.82","31.94M","0.42%"
"09/05/2019","156.86","158.86","159.04","156.36","26.66M","-1.69%"
"08/05/2019","159.56","159.00","159.80","156.80","36.31M","0.09%"
"07/05/2019","159.42","162.48","162.90","159.12","41.03M","-2.60%"
"03/05/2019","163.68","164.10","165.96","163.18","14.33M","-0.52%"
"02/05/2019","164.54","163.66","166.14","162.68","21.92M","0.61%"
"01/05/2019","163.54","164.56","167.08","163.54","15.80M","-0.45%"
"30/04/2019","164.28","165.04","165.54","162.92","25.37M","-0.26%"
"29/04/2019","164.70","161.76","164.85","160.78","29.42M","2.27%"
"26/04/2019","161.04","160.08","161.68","158.26","29.34M","0.40%"
"25/04/2019","160.40","165.50","165.50","159.08","37.44M","-3.59%"
"24/04/2019","166.38","165.34","167.10","164.00","69.16M","-0.12%"
"23/04/2019","166.58","169.82","170.46","164.24","38.49M","-1.66%"
"18/04/2019","169.40","169.40","170.00","166.62","35.81M","0.28%"
"17/04/2019","168.92","168.76","170.09","167.78","36.78M","0.91%"
"16/04/2019","167.40","168.46","169.36","166.70","29.87M","-0.17%"
"15/04/2019","167.68","168.00","168.52","166.06","34.86M","1.04%"
"12/04/2019","165.96","163.96","167.80","162.92","37.50M","1.39%"
"11/04/2019","163.68","162.06","164.88","161.56","25.41M","1.58%"
"10/04/2019","161.14","162.26","162.90","160.44","14.94M","-0.19%"
"09/04/2019","161.44","161.60","163.90","160.68","22.31M","-0.42%"
"08/04/2019","162.12","162.44","163.32","160.96","26.70M","-0.39%"
"05/04/2019","162.76","165.44","165.82","162.12","45.65M","-1.15%"
"04/04/2019","164.66","164.44","165.26","162.60","31.45M","0.40%"
"03/04/2019","164.00","161.90","167.71","160.98","79.89M","2.50%"
"02/04/2019","160.00","158.38","161.14","157.81","28.15M","1.06%"
"01/04/2019","158.32","155.20","158.58","154.95","33.70M","2.35%"
"29/03/2019","154.68","154.44","155.40","152.98","33.41M","1.05%"
"28/03/2019","153.08","155.54","155.98","152.92","28.74M","-1.58%"
"27/03/2019","155.54","154.62","157.82","153.40","46.70M","1.46%"
"26/03/2019","153.30","155.56","156.16","152.80","39.39M","-1.44%"
"25/03/2019","155.54","155.40","156.54","153.38","33.34M","0.06%"
"22/03/2019","155.44","160.46","162.00","155.00","53.52M","-3.20%"
"21/03/2019","160.58","163.78","164.20","160.22","40.28M","-2.35%"
"20/03/2019","164.44","168.44","168.92","164.34","50.28M","-2.47%"
"19/03/2019","168.60","166.54","169.44","165.40","36.93M","1.43%"
"18/03/2019","166.22","166.00","166.48","165.20","30.75M","0.17%"
"15/03/2019","165.94","165.50","165.94","164.42","69.27M","0.58%"
"14/03/2019","164.98","164.92","167.06","164.16","43.73M","0.66%"
"13/03/2019","163.90","162.06","164.70","161.64","106.25M","0.64%"
"12/03/2019","162.86","162.84","165.52","162.08","49.51M","1.16%"
"11/03/2019","161.00","159.86","161.00","159.00","28.60M","1.40%"
"08/03/2019","158.78","160.02","160.66","157.84","48.32M","-2.16%"
"07/03/2019","162.28","164.92","165.79","160.04","52.78M","-1.84%"
"06/03/2019","165.32","164.98","166.42","163.98","59.64M","0.46%"
"05/03/2019","164.56","164.00","165.62","163.42","138.18M","0.50%"
"04/03/2019","163.74","163.38","165.20","163.06","35.94M","0.76%"
"01/03/2019","162.50","165.32","167.62","162.00","37.56M","-1.01%"
"28/02/2019","164.16","162.86","166.96","162.02","47.15M","-1.64%"
"27/02/2019","166.90","163.68","168.36","163.57","54.38M","1.21%"
"26/02/2019","164.90","158.60","165.30","157.95","91.54M","3.57%"
"25/02/2019","159.22","156.46","159.72","154.60","122.72M","1.97%"
"22/02/2019","156.14","158.74","160.64","155.96","63.53M","-2.89%"
"21/02/2019","160.78","165.70","168.76","160.00","54.04M","-0.06%"
"20/02/2019","160.88","158.60","161.44","157.98","46.46M","1.18%"
"19/02/2019","159.00","158.00","159.06","157.20","23.86M","0.56%"
"18/02/2019","158.12","160.00","160.28","158.00","21.09M","-0.87%"
"15/02/2019","159.50","156.88","160.26","156.56","23.66M","1.62%"
"14/02/2019","156.96","158.40","159.36","156.38","15.98M","-0.67%"
"13/02/2019","158.02","158.18","159.06","156.94","16.67M","-0.03%"
"12/02/2019","158.06","157.84","158.58","157.28","17.46M","0.78%"
"11/02/2019","156.84","157.48","158.16","155.54","23.45M","0.58%"
"08/02/2019","155.94","156.94","158.23","154.94","33.55M","-0.31%"
"07/02/2019","156.42","160.44","161.36","156.37","43.99M","-3.19%"
"06/02/2019","161.58","159.82","161.84","158.58","42.25M","0.66%"
"05/02/2019","160.52","158.34","161.76","158.20","35.45M","1.34%"
"04/02/2019","158.40","158.50","159.60","157.56","35.08M","-0.14%"
"01/02/2019","158.62","159.06","159.54","155.70","47.92M","0.28%"
"31/01/2019","158.18","160.70","161.80","156.66","48.67M","-2.26%"
"30/01/2019","161.84","160.50","162.46","159.20","51.84M","0.33%"
"29/01/2019","161.30","160.00","162.54","159.32","32.42M","0.76%"
"28/01/2019","160.08","163.10","163.10","159.10","25.89M","-2.45%"
"25/01/2019","164.10","163.50","164.64","163.00","27.81M","0.89%"
"24/01/2019","162.66","163.56","164.56","161.50","23.56M","-0.12%"
"23/01/2019","162.86","162.44","163.87","160.82","16.11M","-0.25%"
"22/01/2019","163.26","163.08","164.10","161.94","23.27M","-1.03%"
"21/01/2019","164.96","165.86","166.00","163.18","18.93M","-0.54%"
"18/01/2019","165.86","161.78","166.18","160.62","40.53M","3.42%"
"17/01/2019","160.38","159.76","161.14","157.80","24.62M","-0.63%"
"16/01/2019","161.40","160.32","161.86","158.58","51.88M","1.45%"
"15/01/2019","159.10","161.00","162.36","157.40","31.23M","-0.01%"
"14/01/2019","159.12","156.08","159.30","155.64","39.03M","1.21%"
"11/01/2019","157.22","158.52","158.86","155.54","29.40M","-1.33%"
"10/01/2019","159.34","156.52","159.64","155.44","24.09M","1.61%"
"09/01/2019","156.82","159.00","159.00","156.18","29.13M","-0.32%"
"08/01/2019","157.32","156.10","159.24","155.76","23.47M","1.22%"
"07/01/2019","155.42","155.16","157.10","152.78","30.89M","0.21%"
"04/01/2019","155.10","153.04","156.58","150.94","34.15M","3.22%"
"03/01/2019","150.26","149.42","154.22","148.60","43.60M","-0.28%"
"02/01/2019","150.68","148.44","151.20","145.44","29.40M","0.11%"
"31/12/2018","150.52","148.10","150.52","147.76","11.07M","0.25%"
"28/12/2018","150.14","145.26","150.40","145.26","22.95M","2.78%"
"27/12/2018","146.08","148.72","149.62","144.99","28.52M","-0.19%"
"24/12/2018","146.36","148.06","149.42","146.30","20.98M","-1.77%"
"21/12/2018","149.00","148.08","149.00","146.16","101.76M","0.78%"
"20/12/2018","147.84","148.80","152.20","147.74","67.48M","-2.39%"
"19/12/2018","151.46","152.20","153.60","151.02","33.46M","-0.49%"
"18/12/2018","152.20","152.06","155.10","151.94","36.59M","-0.42%"
"17/12/2018","152.84","156.40","158.38","152.02","60.73M","-3.53%"
"14/12/2018","158.44","156.88","159.00","155.40","42.80M","-0.36%"
"13/12/2018","159.02","160.04","163.32","158.27","50.33M","0.01%"
"12/12/2018","159.00","152.88","159.48","149.57","77.79M","3.22%"
"11/12/2018","154.04","152.20","155.32","151.15","49.15M","0.44%"
"10/12/2018","153.36","153.40","155.38","152.22","58.37M","-0.65%"
"07/12/2018","154.36","154.22","157.64","153.32","49.56M","0.68%"
"06/12/2018","153.32","157.02","157.18","152.38","61.08M","-3.24%"
"05/12/2018","158.46","155.08","161.34","153.44","61.53M","-0.41%"
"04/12/2018","159.12","164.10","165.52","158.88","53.90M","-2.62%"
"03/12/2018","163.40","165.04","167.54","162.78","34.23M","0.32%"
"30/11/2018","162.88","167.56","167.56","161.53","51.30M","-2.61%"
"29/11/2018","167.24","167.40","169.00","166.38","45.38M","0.26%"
"28/11/2018","166.80","168.48","170.08","166.16","45.71M","-0.93%"
"27/11/2018","168.36","167.02","169.65","165.12","31.48M","-0.20%"
"26/11/2018","168.70","166.46","169.30","163.40","32.28M","2.53%"
"23/11/2018","164.54","165.40","167.58","163.06","27.63M","-0.59%"
"22/11/2018","165.52","166.74","167.58","164.40","30.59M","-0.67%"
"21/11/2018","166.64","163.04","166.92","162.02","36.81M","3.16%"
"20/11/2018","161.54","164.80","165.92","160.68","34.45M","-2.73%"
"19/11/2018","166.08","165.00","167.80","165.00","22.32M","0.67%"
"16/11/2018","164.98","167.48","168.94","163.44","55.31M","-0.88%"
"15/11/2018","166.44","173.02","174.44","160.48","83.42M","-4.11%"
"14/11/2018","173.58","175.00","176.76","172.52","30.50M","-1.07%"
"13/11/2018","175.46","171.70","175.58","169.88","42.34M","2.76%"
"12/11/2018","170.74","177.20","177.22","170.62","40.22M","-3.43%"
"09/11/2018","176.80","176.80","179.83","173.34","39.06M","-1.17%"
"08/11/2018","178.90","176.14","180.00","176.14","33.31M","2.00%"
"07/11/2018","175.40","173.10","176.64","173.10","44.17M","1.41%"
"06/11/2018","172.96","175.00","175.62","171.98","25.56M","-1.11%"
"05/11/2018","174.90","176.38","176.72","174.80","22.63M","-0.47%"
"02/11/2018","175.72","178.50","181.00","175.72","37.19M","0.10%"
"01/11/2018","175.54","172.46","178.75","171.78","45.09M","1.76%"
"31/10/2018","172.50","171.96","173.70","171.27","33.82M","1.49%"
"30/10/2018","169.96","173.02","173.22","169.16","32.55M","-1.76%"
"29/10/2018","173.00","168.40","174.24","167.76","39.61M","2.94%"
"26/10/2018","168.06","170.00","170.31","166.46","42.27M","-2.32%"
"25/10/2018","172.06","169.76","174.10","168.88","44.01M","0.80%"
"24/10/2018","170.70","169.00","171.88","164.12","67.25M","2.98%"
"23/10/2018","165.76","163.24","166.30","163.20","58.30M","0.27%"
"22/10/2018","165.32","164.86","166.10","164.28","61.03M","1.16%"
"19/10/2018","163.42","164.80","164.98","162.48","36.31M","-0.96%"
"18/10/2018","165.00","165.22","166.18","164.12","50.12M","0.02%"
"17/10/2018","164.96","163.40","165.38","162.57","36.49M","1.30%"
"16/10/2018","162.84","163.40","164.00","161.24","36.29M","-0.32%"
"15/10/2018","163.36","164.14","165.06","162.72","39.55M","-0.99%"
"12/10/2018","165.00","167.70","170.67","164.92","61.13M","-1.79%"
"11/10/2018","168.00","169.00","170.86","167.29","68.21M","-2.12%"
"10/10/2018","171.64","168.00","173.44","167.50","100.79M","2.31%"
"09/10/2018","167.76","169.96","169.96","167.18","29.40M","-0.73%"
"08/10/2018","169.00","172.48","172.56","168.56","29.55M","-2.28%"
"05/10/2018","172.94","175.10","175.82","172.94","42.29M","-0.78%"
"04/10/2018","174.30","172.10","176.48","171.66","47.40M","1.03%"
"03/10/2018","172.52","171.60","172.90","170.40","59.06M","1.32%"
"02/10/2018","170.28","171.40","171.56","169.40","50.89M","-1.23%"
"01/10/2018","172.40","172.70","174.14","170.70","53.25M","0.36%"
"28/09/2018","171.78","175.00","175.18","170.88","49.74M","-2.77%"
"27/09/2018","176.68","174.78","177.26","173.80","43.86M","0.62%"
"26/09/2018","175.60","175.18","176.20","173.86","33.52M","0.27%"
"25/09/2018","175.12","175.98","176.44","174.52","37.37M","-0.49%"
"24/09/2018","175.98","175.80","177.62","172.80","25.79M","-0.29%"
"21/09/2018","176.50","175.30","177.76","173.44","81.26M","1.29%"
"20/09/2018","174.26","174.10","175.29","173.42","48.81M","0.66%"
"19/09/2018","173.12","169.00","173.40","168.34","59.75M","2.16%"
"18/09/2018","169.46","170.80","171.22","169.10","35.20M","-0.98%"
